0,-0.48432723194577143,-0.15292916109039892,86.38662117474105
1,-0.484329080102882,-0.15292884393354694,86.38621816550122
2,-0.4843309331076178,-0.15292851415353664,86.3866580773288
3,-0.4843327921718852,-0.15292817332826286,86.38529770171306
4,-0.4843346633552155,-0.15292780173404075,86.3845725855878
5,-0.48433653938617105,-0.1529274080492916,86.38491222783999
6,-0.48433842511237707,-0.15292699385191028,86.3859847417094
7,-0.4843403156862082,-0.15292655598610716,86.38455152106336
8,-0.4843422171671961,-0.15292609129609266,86.38569502517318
9,-0.4843441174362777,-0.15292560214870898,86.38593132061213
10,-0.4843460261887034,-0.15292509091079828,86.38708968387581
11,-0.48434793736494175,-0.15292455521551843,86.38606697407596
12,-0.48434985702452416,-0.15292398480655325,86.38447333261851
13,-0.4843517766841066,-0.15292338836232414,86.38423275898735
14,-0.48435369270797013,-0.15292276114914669,86.38550768265524
15,-0.48435561236755253,-0.15292210711175785,86.38480655734182
16,-0.4843575308152287,-0.15292143019489465,86.38408832769959
17,-0.48435945653434265,-0.15292072408697788,86.38527033502916
18,-0.484361391948707,-0.15291998405432322,86.38421417796654
19,-0.48436335038929107,-0.1529192140416676,86.38491973318827
20,-0.4843653197370319,-0.15291841878269546,86.3844857567074
21,-0.4843672975681168,-0.15291758959898538,86.38469360922932
22,-0.4843692972135152,-0.15291673201316916,86.3854296516138
23,-0.4843713114017892,-0.15291584918103635,86.38608118379943
24,-0.4843733413448451,-0.152914941102587,86.3868172064538
25,-0.48437539431412074,-0.1529140219788741,86.38578691015604
26,-0.48437746546199095,-0.15291309891042426,86.38410746847555
27,-0.48437955236464303,-0.15291217426407963,86.38299296905457
28,-0.48438166350542117,-0.15291125829615632,86.3836243829069
29,-0.4843837940367002,-0.15291034785086477,86.38436641018646
30,-0.48438593668704216,-0.15290944213925758,86.3827628499577
31,-0.4843880902445409,-0.15290852774922906,86.38302343742116
32,-0.48439025713300893,-0.15290759994709485,86.38294370414803
33,-0.4843924264452896,-0.15290664768759146,86.38217250496517
34,-0.4843945921218513,-0.15290568517177197,86.3856189336034
35,-0.4843967456793501,-0.1529046966206885,86.38658772467294
36,-0.48439889681303616,-0.1529036788785515,86.38598101368653
37,-0.4844010382514719,-0.1529026153774657,86.38639180901896
38,-0.4844031833256265,-0.15290150138374675,86.38501806573466
39,-0.4844053368831252,-0.1529003400531842,86.38463131122477
40,-0.4844075122549374,-0.1528991416420942,86.38413751245443
41,-0.4844097118648756,-0.15289791482889803,86.38461416131284
42,-0.48441195146772176,-0.15289667854833316,86.38619294537875
43,-0.4844142334872885,-0.1528954399009261,86.38756077943108
44,-0.4844165567116695,-0.1528942075650982,86.38572118374334
45,-0.48441892235277106,-0.15289299337506032,86.38775616674181
46,-0.48442133404631216,-0.15289180600923383,86.38664823626779
47,-0.48442378088513594,-0.1528906557239348,86.3870315357562
48,-0.4844262640811488,-0.15288955119758454,86.38649743658212
49,-0.4844287799986319,-0.15288848769649874,86.38645555602301
50,-0.484431332273304,-0.15288745733120346,86.38643567088236
51,-0.4844339136337273,-0.15288644037801383,86.38544930477075
52,-0.4844365289275271,-0.15288543368114033,86.38428057830893
53,-0.48443917573089074,-0.15288442067268768,86.38434681237483
54,-0.4844418601033498,-0.15288339504107673,86.38284951929856
55,-0.48444457598537266,-0.15288234889683358,86.3840347575529
56,-0.48444731489361526,-0.1528812704057473,86.38447876645972
57,-0.4844500756161713,-0.15288016035676533,86.38460875315975
58,-0.48445284603397776,-0.15287901559409806,86.38739711776358
59,-0.484455611604159,-0.1528778455851142,86.38699788057536
60,-0.4844583529362142,-0.1528766558524455,86.3866551286704
61,-0.48446105791108035,-0.15287545112977635,86.38771402463809
62,-0.4844637180454133,-0.15287424167342284,86.38845325747725
63,-0.4844663163725249,-0.1528730330060167,86.38848028932144
64,-0.48446884077335206,-0.15287182907229493,86.38728072471146
65,-0.48447127306930027,-0.1528706346059419,86.38782588617609
66,-0.4844736120484632,-0.15286944487327322,86.38723869513959
67,-0.4844758601346535,-0.15286826145218368,86.38688206984517
68,-0.4844780039969018,-0.15286707803109412,86.38697193412719
69,-0.48448005938999006,-0.152865891454215,86.38654494525389
70,-0.48448203964488756,-0.15286470014365156,86.38719952945172
71,-0.4844839544568448,-0.1528635033104563,86.38733637978694
72,-0.4844858220044562,-0.1528622938541028,86.38586543048086
73,-0.4844876604663164,-0.1528610733524858,86.38714164520572
74,-0.4844894783257695,-0.15285983786086832,86.38548617596102
75,-0.4844912961852226,-0.1528585960576717,86.38643807257415
76,-0.4844931273756449,-0.15285734399815895,86.38539414348857
77,-0.4844949900756312,-0.1528560816823301,86.38651897275206
78,-0.48449688307327493,-0.15285480911018515,86.38733204456415
79,-0.4844988148519204,-0.15285352233698712,86.387023476067
80,-0.48450080601397466,-0.15285223083010474,86.38790008100968
81,-0.4845028626189692,-0.1528509330116432,86.38894579027175
82,-0.484505000421686,-0.15284963913791863,86.38746796812794
83,-0.48450721821021875,-0.15284835473156277,86.38880092113428
84,-0.484509442058283,-0.15284707821468085,86.38456181997994
85,-0.4845117046873489,-0.15284581984358897,86.38438977313655
86,-0.48451400730932276,-0.15284457646249758,86.38281443312084
87,-0.48451634507657937,-0.1528433512271962,86.3823460324673
88,-0.4845187082938684,-0.1528421386150531,86.38196566589524
89,-0.4845211042326275,-0.1528409417818579,86.38159384112188
90,-0.48452351956188744,-0.15283975283813658,86.38185751749944
91,-0.48452595306974194,-0.15283856626125747,86.38251255379545
92,-0.4845283962728469,-0.1528373733727992,86.38309250676882
93,-0.48453084068785807,-0.15283616943907746,86.38520524567036
94,-0.4845332802552441,-0.15283494814851306,86.38416037270535
95,-0.48453571376309856,-0.15283370082268466,86.38540360662556
96,-0.4845381193971081,-0.15283243456211887,86.38497753459174
97,-0.484540498369179,-0.1528311414773417,86.38388447929411
98,-0.48454284098406086,-0.15282982472414272,86.38185019160294
99,-0.48454513633459695,-0.15282848666936413,86.3826865086675
100,-0.4845473783612557,-0.15282712573511117,86.38235081806566
101,-0.48454957069975607,-0.15282574428822598,86.38127197277412
102,-0.4845517036548477,-0.15282435258502466,86.382631335471
103,-0.48455376874318634,-0.15282294431392812,86.38401236329362
104,-0.4845557720243036,-0.15282151316335718,86.38345170156305
105,-0.4845577050148554,-0.15282005518857486,86.38368083871063
106,-0.48455957377437314,-0.15281856486694942,86.38378332757192
107,-0.48456136497188756,-0.15281704851006003,86.38332930458658
108,-0.48456308951455535,-0.15281549743948533,86.38334580954735
